"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"555690",2004,8,1,0,9,3,9,0,2,1,1,1,19
"20401",2000,5,1,0,0,1,3,0,1,1,1,0,34
"376882.3",2003,4,9,9,9,9,9,9,9,9,9,9,7850
"62790.1",2000,7,1,9,9,9,2,1,2,9,1,9,718
"522591",2004,6,1,0,9,4,9,9,1,1,0,0,13
"263977",2002,5,1,9,9,9,2,0,9,9,0,9,303
"725111",2006,3,5,0,9,4,9,0,1,1,0,0,23
"38481",2000,6,1,0,1,1,2,0,1,4,0,0,42
"488440.1",2004,4,1,0,9,4,9,0,1,1,0,0,654
"732795",2006,4,3,0,9,9,9,0,1,1,0,0,493
"578753",2004,10,1,1,1,2,2,0,2,1,1,1,9
"1024468",2008,11,1,1,1,1,1,0,2,1,1,0,2
"555155",2004,8,1,0,9,0,2,0,2,3,0,0,19
"461131",2003,11,1,0,0,1,2,0,2,2,0,0,60
"1103077.1",2009,8,1,0,9,9,2,0,2,9,9,9,659
"463977",2003,11,1,0,9,9,9,9,2,9,9,9,291
"89865",2000,10,1,0,0,9,9,9,2,9,0,9,2
"488697",2004,4,1,0,9,9,2,0,9,9,0,0,552
"614535",2005,4,2,0,9,4,9,0,1,3,0,0,19
"1073736",2009,6,1,0,9,9,9,0,2,3,0,0,21
"53191.1",2000,6,5,0,9,9,3,1,2,1,0,0,68
"847936",2007,5,1,1,9,9,3,1,2,9,0,0,30
"185521",2001,7,9,0,1,1,9,9,2,9,9,0,2
"958485",2008,5,5,0,9,9,3,9,9,9,9,9,40
"1049723.1",2009,4,5,0,9,9,2,0,1,9,0,0,82
"812235.2",2006,11,1,0,9,9,2,0,2,9,0,0,1200
"325148",2002,9,1,1,9,4,2,1,2,1,0,0,3
"331288",2002,10,1,0,1,1,2,0,2,1,0,0,122
"876870",2007,7,1,0,2,3,9,0,2,1,1,0,7
"316139",2002,8,3,0,9,9,2,9,2,2,0,0,3
"128589",2001,4,1,9,9,9,2,9,9,9,0,9,54
"1099084",2009,7,9,9,9,9,1,9,2,9,9,9,101
"542741",2004,7,1,1,1,0,2,1,2,2,1,0,2
"792093",2006,8,6,0,9,4,3,0,2,2,0,0,1
"249316",2002,4,3,0,1,4,3,1,2,3,1,0,1
"594091",2004,12,1,0,9,9,2,1,2,2,0,0,10
"79550",2000,9,1,0,0,1,2,0,2,9,0,0,83
"303199",2002,7,3,0,9,3,4,1,2,1,0,0,2
"370663",2003,4,1,9,9,9,9,9,9,9,0,0,816
"753071",2006,6,1,0,1,2,3,0,1,2,0,0,56
"445931",2003,9,1,1,1,2,2,9,2,3,0,9,1
"43906",2000,6,1,0,9,9,9,1,2,9,1,0,374
"202728",2001,9,1,1,9,9,3,0,2,9,0,9,81
"135730",2001,5,1,0,0,4,4,0,1,1,1,0,18
"652322",2005,6,3,9,1,2,9,9,9,9,0,0,1
"466527",2003,11,3,0,9,4,9,0,2,2,0,0,4
"861380",2007,6,1,0,9,4,4,0,9,1,0,0,6
"320106.1",2002,8,9,9,9,9,9,9,2,9,9,9,2044
"737910",2006,5,1,0,1,2,4,0,1,1,1,1,2
"284677",2002,6,2,0,1,4,2,0,3,4,0,0,1
"1124640",2009,10,1,0,9,9,2,0,2,2,0,0,181
"294171.1",2002,6,9,9,9,9,9,9,9,9,9,9,5176
"124751",2001,4,1,0,2,9,2,9,2,3,0,0,1
"1059299",2009,5,1,1,9,9,1,9,9,9,1,0,5
"26165",2000,5,1,1,0,2,3,0,1,1,0,0,27
"313656",2002,8,1,1,9,1,2,9,2,1,9,9,1
"294171.2",2002,6,9,9,9,9,9,9,9,9,9,9,5176
"1080003",2009,6,3,0,9,3,9,0,2,1,0,0,62
"1066965",2009,6,1,0,0,0,9,0,1,3,0,0,5
"938679",2008,4,1,0,9,3,2,0,1,3,0,0,34
"604838",2005,3,1,0,9,9,9,0,1,9,0,0,58
"928689",2007,13,1,0,9,4,1,0,2,1,0,0,6
"282137",2002,6,1,1,2,2,2,0,1,3,0,0,6
"329219",2002,9,5,1,9,4,3,1,2,2,0,0,1
"706392",2005,11,1,0,9,9,9,0,2,2,0,0,193
"18298",2000,4,5,9,0,4,3,0,1,9,0,0,1
"436040",2003,8,1,1,9,9,9,0,2,9,1,1,60
"1089986",2009,7,1,0,9,9,2,1,2,9,1,0,68
"568010",2004,9,1,0,9,9,9,9,2,9,9,9,608
"657647",2005,6,9,0,9,0,2,0,9,9,9,0,1
"939198",2008,4,1,0,9,9,3,0,1,9,1,0,146
"1029872",2008,12,1,0,9,9,2,0,2,9,0,0,587
"1062287",2009,5,3,0,9,9,3,0,1,1,1,1,6
"757069",2006,6,1,0,9,4,3,0,2,2,0,0,22
"1116307",2009,9,1,1,2,0,3,9,2,1,0,0,2
"832333",2007,4,1,0,2,4,3,0,9,2,1,1,1
"698055",2005,10,1,1,0,1,2,0,2,2,0,0,24
"352849",2002,12,9,0,1,1,3,0,2,9,0,0,8
"910475",2007,10,1,0,9,9,2,0,2,9,0,0,1344
"189744.1",2001,8,1,0,9,9,2,1,2,9,1,9,381
"764231",2006,6,3,0,9,4,9,0,2,3,0,0,16
"385202",2003,5,1,1,9,4,3,0,1,1,0,0,17
"358920",2003,2,9,0,9,9,3,0,1,9,0,0,35
"817531",2006,12,1,0,2,0,2,0,2,9,1,1,5
"907462",2007,9,9,0,9,9,3,9,2,9,0,0,62
"268574",2002,5,5,0,9,0,2,0,9,2,1,0,6
"1071554",2009,6,1,0,2,4,1,0,3,4,1,0,2
"311952.1",2002,8,1,0,9,9,3,0,2,9,0,0,1336
"728687",2006,4,1,0,9,3,9,0,1,1,0,0,954
"273905",2002,6,1,0,1,0,2,1,2,1,9,0,1
"455068.1",2003,10,1,0,9,9,2,0,2,9,1,0,990
"1040215",2009,3,5,0,2,1,9,0,1,4,0,0,1
"1021121",2008,10,9,0,9,1,2,0,2,9,0,0,174
"910530.1",2007,10,1,0,9,9,3,0,2,9,0,0,914
"738454",2006,5,1,0,1,9,2,0,1,9,0,0,310
"507765",2004,5,2,0,9,9,2,0,1,9,0,0,536
"513034",2004,5,5,1,9,1,2,0,1,2,0,0,6
"158973",2001,6,1,0,9,4,3,0,1,1,1,0,13
"91325",2000,10,1,0,9,0,3,0,2,2,1,0,1
"279736",2002,6,1,0,9,9,3,0,9,1,0,0,189
"504264",2004,5,1,1,0,9,9,0,1,1,0,0,4
"545312",2004,7,2,0,1,1,1,0,2,2,0,0,2
"82658",2000,9,1,0,9,9,9,1,2,9,0,0,362
"631492",2005,5,3,0,9,9,9,0,2,9,0,0,14
"667631",2005,7,3,0,9,9,9,0,2,1,0,0,452
"136284",2001,5,1,0,1,1,2,0,1,2,1,0,20
"445048.1",2003,9,1,0,9,9,2,0,2,9,1,0,1021
"122158",2001,4,1,0,0,1,3,1,2,1,0,0,6
"416098.3",2003,6,9,9,9,9,9,9,9,9,9,9,4996
"160531",2001,6,1,1,1,0,3,0,3,2,0,0,3
"310790",2002,8,1,0,2,4,9,0,2,1,1,0,4
"440085",2003,8,5,1,0,1,3,1,2,4,1,0,1
"882926",2007,7,3,0,9,9,9,0,2,1,0,0,380
"248063",2002,4,1,9,9,9,3,0,9,9,0,9,328
"946009",2008,4,9,0,9,9,3,9,9,9,0,0,964
"10399",2000,4,1,0,2,2,2,1,2,2,0,0,5
"396068",2003,6,1,0,1,0,3,0,9,2,0,0,8
"785644",2006,8,1,0,9,4,9,0,2,1,0,0,233
"56398",2000,6,9,9,9,9,2,1,2,9,1,9,34
"538741",2004,7,1,0,1,0,2,0,2,4,1,0,14
"403703",2003,6,1,1,1,9,2,0,9,9,0,0,15
"1122742",2009,10,1,0,1,1,3,0,2,2,1,0,19
"938889",2008,4,1,0,9,4,2,9,1,9,0,0,4
"159513",2001,6,1,0,9,9,2,9,9,3,0,9,2
"939390",2008,4,1,0,9,9,9,9,1,1,0,0,52
"609482",2005,4,1,0,1,9,2,0,1,2,0,0,83
"1044308",2009,4,1,0,9,9,2,0,9,9,0,0,661
"796920",2006,9,1,1,1,2,1,0,2,3,0,0,3
"878533",2007,7,1,1,0,4,3,0,2,1,0,0,21
"805469",2006,10,1,1,1,1,3,0,2,3,1,1,6
"503899",2004,5,1,1,0,1,2,0,3,2,0,0,2
"963878",2008,6,1,0,1,9,2,0,1,9,0,0,188
"1124640.1",2009,10,1,0,9,9,2,0,2,2,0,0,181
"42916",2000,6,1,0,9,4,1,1,2,1,0,0,2
"298607",2002,7,1,0,9,9,9,1,2,9,0,0,1006
"499318",2004,5,1,0,1,1,4,0,1,1,0,0,38
"242555.1",2002,4,1,0,1,2,3,0,1,1,0,0,305
"244581",2002,4,1,0,9,1,9,0,1,2,0,0,25
"474075",2003,12,9,0,9,9,9,9,2,9,9,0,50
"640792",2005,6,1,0,2,0,2,0,3,3,0,0,18
"552261.4",2004,7,9,9,9,9,9,9,2,9,9,9,4054
"416494",2003,7,1,0,0,2,2,1,2,1,0,0,16
"446952",2003,9,1,1,9,9,2,0,2,2,1,0,23
"716599",2005,12,9,0,9,9,2,0,2,9,0,0,233
"567800",2004,9,1,0,9,9,2,1,2,9,1,0,188
"86179",2000,9,3,9,9,9,9,9,2,9,0,0,87
"1093971",2009,7,3,0,0,2,3,9,2,9,1,9,4
"1035224",2008,13,3,0,9,9,2,0,2,9,0,0,5
"920658",2007,11,3,0,9,4,9,0,2,9,0,9,1
"913456",2007,10,3,0,9,4,9,0,2,2,1,1,5
"912201",2007,10,1,1,9,9,2,9,2,9,0,0,47
"622108",2005,5,1,0,1,3,2,0,1,1,0,0,83
"359720",2003,3,1,0,2,0,2,0,1,2,0,0,7
"183122",2001,7,5,0,2,0,2,9,2,9,0,0,1
"420256",2003,7,1,0,9,9,2,0,2,2,0,0,347
"946009.1",2008,4,9,0,9,9,3,9,9,9,0,0,964
"1136781",2009,12,1,0,0,2,2,0,2,2,1,0,11
"25632",2000,5,1,0,9,9,2,9,9,9,0,9,76
"173196.4",2001,6,9,9,9,9,9,9,9,9,9,9,4972
"754456",2006,6,1,0,2,0,2,0,9,2,1,0,2
"436407",2003,8,1,9,9,9,3,0,2,9,0,9,21
"298532",2002,7,1,0,9,9,4,0,2,9,1,0,159
"901520",2007,9,1,0,9,9,2,9,2,9,0,0,230
"260977",2002,5,1,1,0,4,3,0,2,2,1,0,1
"141011",2001,5,1,0,9,9,9,1,2,9,0,0,540
"928745",2007,13,1,0,9,4,9,0,2,1,0,0,20
"741818",2006,5,1,1,0,9,2,0,1,9,1,0,7
"180457",2001,7,2,0,9,0,9,0,2,9,1,1,4
"1085416",2009,6,9,0,9,9,3,9,9,9,1,0,70
"579786",2004,10,1,1,9,9,2,1,2,9,0,0,51
"533704",2004,6,5,0,9,2,3,0,9,2,1,0,1
"130319",2001,4,3,0,9,9,9,0,1,9,0,9,13
"401516.2",2003,6,1,0,9,9,2,0,1,9,0,0,2023
"382126",2003,5,1,0,9,4,3,0,1,1,0,0,108
"285159",2002,6,2,0,9,9,1,0,1,9,1,0,11
"159618.1",2001,6,1,0,9,9,3,1,2,9,0,0,1577
"176606",2001,7,1,0,9,2,2,1,2,1,0,0,73
"804878",2006,10,1,0,9,9,3,1,2,9,1,0,69
"594119",2004,12,1,0,9,9,3,0,2,1,1,0,43
"637289",2005,6,1,0,0,1,2,0,1,2,0,0,25
"178441",2001,7,1,1,1,9,9,1,2,3,1,0,1
"947984",2008,5,1,0,1,2,4,9,1,1,0,0,3
"585609",2004,11,1,0,2,1,2,0,2,2,0,0,64
"499293",2004,5,1,0,1,1,3,9,1,2,0,0,5
"179685",2001,7,1,1,9,9,9,9,2,9,9,9,191
"1000877",2008,8,3,1,9,9,9,1,2,2,0,0,1
"1056611",2009,5,1,0,9,4,4,0,1,1,0,0,226
"515525",2004,5,9,9,9,9,3,9,9,9,9,9,19
"340773",2002,11,1,0,1,2,2,0,2,9,1,0,18
"19313",2000,4,9,0,1,3,2,0,9,2,0,0,1
"316074",2002,8,3,0,9,4,9,0,2,9,1,0,15
"81040",2000,9,1,0,2,1,2,1,2,2,0,0,65
"887930",2007,8,1,0,1,1,2,0,2,2,1,0,48
"401567",2003,6,1,0,9,9,2,0,3,9,0,0,785
"595135",2004,12,1,1,9,1,2,0,2,2,1,0,4
"845393.2",2007,5,1,0,9,9,2,0,1,9,0,0,877
"769356",2006,6,9,1,9,9,3,0,1,9,1,0,15
"1051864",2009,4,9,9,9,9,2,9,9,9,9,9,287
"132406",2001,4,5,0,9,9,2,0,9,1,0,0,149
"785760.1",2006,8,1,0,9,9,2,0,2,9,0,0,2065
"574540",2004,9,9,0,9,2,2,0,2,9,0,0,78
"773506",2006,7,1,0,9,9,3,0,2,2,0,0,123
"987986",2008,7,3,0,9,3,9,9,2,9,0,0,28
"1047100",2009,4,2,0,9,9,9,0,3,1,0,0,2
"951077.3",2008,5,1,0,9,9,2,0,9,9,0,0,645
"34829",2000,5,6,0,1,9,4,0,9,1,0,0,1
"260323",2002,5,1,0,9,9,3,0,3,9,1,0,155
"884677",2007,7,5,0,9,9,3,9,2,9,0,0,31
"775007",2006,7,1,1,2,1,2,0,2,1,1,1,7
"124695",2001,4,1,0,2,9,2,0,1,9,1,0,28
"86585",2000,9,5,0,0,9,2,0,2,2,0,0,3
"998386",2008,8,1,1,9,9,2,0,2,1,0,0,45
"910478.1",2007,10,1,0,9,9,2,0,2,9,1,0,581
"173196.5",2001,6,9,9,9,9,9,9,9,9,9,9,4972
"420425",2003,7,1,0,9,9,4,0,2,9,0,0,209
"553910",2004,8,1,0,1,4,3,0,2,1,0,0,69
"309038",2002,8,1,0,1,0,3,1,2,1,1,0,17
"126019",2001,4,1,0,9,9,3,0,9,9,0,9,925
"15084.1",2000,4,2,9,9,9,3,0,1,9,0,9,742
"771496",2006,7,1,0,1,9,3,0,2,9,0,0,72
"995956",2008,8,1,0,9,9,1,0,2,9,0,0,345
"383216",2003,5,1,1,0,2,4,0,1,1,0,0,12
"704396",2005,11,1,0,1,1,2,0,2,3,0,0,38
"423374",2003,7,1,9,9,9,9,9,2,9,0,0,393
"317262",2002,8,5,0,1,1,3,1,2,2,0,9,7
"526911",2004,6,1,1,9,9,3,0,9,9,0,0,84
"124629",2001,4,1,0,2,4,9,0,1,1,0,0,25
"416234",2003,7,1,0,0,0,9,0,2,2,1,1,1
"565179",2004,9,1,0,0,9,2,0,2,2,1,0,3
"827227",2007,3,1,0,9,3,2,0,1,2,0,0,14
"1129750",2009,10,9,0,9,9,3,0,2,9,0,0,159
"558431",2004,8,1,1,9,9,9,1,2,9,0,0,37
"1115280",2009,9,1,1,0,0,9,0,2,2,1,0,4
"882588",2007,7,3,0,9,3,2,0,2,1,0,0,56
"875033",2007,7,1,0,1,0,3,0,2,9,0,0,65
"774038",2006,7,1,1,0,4,3,0,2,2,1,0,4
"279259",2002,6,1,0,9,4,9,0,1,9,0,0,262
"1010065",2008,9,2,1,9,9,3,0,2,9,1,0,26
"599140",2004,13,1,0,9,9,9,0,2,9,0,0,90
"264090.1",2002,5,1,9,9,9,9,9,9,9,9,9,286
"555257",2004,8,1,0,9,0,9,1,2,1,1,0,20
"981922",2008,7,1,0,2,2,2,0,2,3,0,0,40
"106466",2000,12,1,0,1,2,2,0,2,1,0,0,32
"134983",2001,5,1,0,0,0,3,1,2,2,0,0,5
"1050629",2009,4,6,0,9,0,2,0,1,4,0,0,2
"200616",2001,9,1,0,9,4,2,0,2,2,1,0,9
"881434",2007,7,2,0,9,9,2,0,2,9,0,0,594
"254108.1",2002,4,9,0,9,9,2,0,9,9,9,9,273
"353975",2002,13,1,0,2,2,3,0,2,9,0,0,1
"195845",2001,8,5,0,9,9,9,0,2,3,0,0,13
"374461",2003,4,5,0,9,9,2,0,9,1,0,0,204
"888648",2007,8,1,0,1,4,9,0,2,1,0,0,34
"239746",2002,3,3,9,9,9,9,9,9,9,0,0,126
"130061",2001,4,3,0,9,3,9,0,1,9,0,0,392
"973050",2008,6,3,0,1,2,4,0,2,1,0,0,3
"784652",2006,8,1,0,2,2,9,0,2,1,0,0,13
"298481",2002,7,1,0,9,9,3,1,2,9,0,0,1751
"327357",2002,9,3,1,9,9,3,0,2,3,0,0,1
"1038659",2009,3,1,0,9,9,3,0,1,1,0,0,159
"651888",2005,6,3,1,0,9,3,0,1,3,0,0,1
"86628",2000,9,5,0,1,0,2,9,2,9,0,0,1
"1143326",2009,13,1,1,9,3,9,0,2,1,1,1,4
"1056972",2009,5,1,0,9,9,3,0,1,9,1,1,20
"861887",2007,6,1,0,9,9,4,0,1,1,0,0,53
"423361",2003,7,1,9,9,9,9,9,2,2,1,1,18
"655918",2005,6,5,1,9,9,2,0,9,3,0,9,3
"84569.1",2000,9,1,9,9,9,3,0,2,9,0,9,1264
"420300",2003,7,1,0,9,9,2,1,2,9,0,0,1287
"14189",2000,4,1,9,9,9,2,0,9,9,0,9,1146
"541990.1",2004,7,1,0,9,9,2,0,2,9,0,0,3145
"401857",2003,6,1,0,9,9,4,0,1,1,0,0,73
"269117",2002,5,5,0,9,3,9,0,1,1,0,0,6
"141435",2001,5,1,1,0,9,3,0,1,9,0,0,21
"172834",2001,6,9,0,9,9,9,9,9,9,1,9,228
"382731",2003,5,1,0,9,9,3,1,2,9,1,0,161
"901368",2007,9,1,0,9,4,9,0,2,2,0,0,75
"897937",2007,8,9,0,9,9,2,9,2,9,0,0,146
"242013",2002,4,1,0,0,9,2,9,1,9,0,0,1
"674282",2005,8,1,0,1,9,2,0,2,9,0,0,23
"396885",2003,6,1,0,1,2,4,0,1,1,0,0,19
"350012",2002,12,1,0,9,9,9,9,2,9,1,1,29
"118232",2001,3,1,0,9,9,3,0,1,9,0,9,1128
"302071",2002,7,2,0,9,9,2,0,2,9,0,0,553
"156238",2001,6,1,0,2,1,2,0,1,4,1,0,6
"900931",2007,9,1,0,9,0,3,9,2,9,9,9,3
"15058.1",2000,4,2,9,9,9,2,0,1,9,0,9,448
"191755",2001,8,1,1,9,9,2,0,2,9,0,0,99
"1005870",2008,9,1,0,2,1,2,0,2,1,0,0,67
"270352",2002,5,5,1,9,9,4,1,2,1,1,9,2
"1073570",2009,6,1,0,9,9,3,1,2,2,0,0,12
"258767",2002,5,1,0,2,9,4,0,1,9,0,0,23
"704847",2005,11,1,0,1,4,3,0,2,1,0,0,22
"637654",2005,6,1,0,0,2,3,0,1,3,1,0,2
"69833",2000,8,1,0,1,2,2,1,2,1,1,0,18
"625792.1",2005,5,1,0,9,9,3,0,9,9,0,0,924
"212436",2001,10,1,1,9,3,9,1,2,1,0,0,2
"951211",2008,5,1,0,9,9,3,0,9,9,9,9,176
"1067999",2009,6,1,0,0,9,2,0,1,9,9,0,3
"623306",2005,5,1,0,2,1,3,0,1,3,1,0,8
"1852",2000,2,1,9,9,9,2,9,1,9,0,9,12
"666262",2005,7,2,0,9,9,9,9,2,9,0,0,7
"668765",2005,7,5,0,0,9,2,0,2,1,0,0,6
"227002",2001,12,1,0,9,9,9,0,2,9,1,1,83
"40825",2000,6,1,0,2,2,2,0,2,3,0,0,19
"251811",2002,4,5,0,9,4,3,0,9,1,1,0,5
"303220",2002,7,3,0,9,3,9,1,2,9,0,0,42
"812769",2006,11,1,1,1,0,9,0,2,9,0,0,5
"728996.1",2006,4,1,0,9,9,2,0,9,9,0,0,545
"877502",2007,7,1,0,9,3,1,0,2,2,0,0,15
"389116.1",2003,5,3,9,9,9,9,9,9,9,0,0,171
"1103070.1",2009,8,1,0,9,9,2,0,2,9,0,0,1692
"1127166",2009,10,3,0,0,1,2,0,2,1,0,0,19
"992609",2008,8,1,0,0,2,3,0,2,1,0,0,41
"239634",2002,3,3,1,9,3,9,0,1,9,0,0,15
"60204",2000,7,1,0,9,9,3,0,2,1,0,0,41
"865243",2007,6,1,1,9,9,2,0,2,2,0,0,18
"1029976",2008,12,1,0,9,9,9,0,2,9,1,1,117
"585461",2004,11,1,0,1,9,9,0,2,1,0,0,13
"1052926",2009,5,1,0,0,9,3,9,2,2,0,0,4
"274224",2002,6,1,0,1,1,2,0,2,2,0,0,65
"919894",2007,11,2,0,1,1,2,9,2,9,1,1,1
"80322.1",2000,9,1,0,1,1,3,1,2,4,0,0,10
"284219",2002,6,1,9,9,3,9,9,9,9,0,0,282
"36710.1",2000,5,9,9,9,9,9,9,9,9,9,9,5492
"986192",2008,7,2,0,0,1,2,0,2,2,0,0,1
"23832",2000,5,1,0,2,4,3,0,3,9,0,0,2
"847819",2007,5,1,1,9,9,2,0,1,9,0,0,110
"14353",2000,4,1,9,9,9,9,9,9,1,9,9,584
"746471",2006,5,3,0,9,9,4,0,9,9,0,0,11
"311139",2002,8,1,0,9,1,2,0,2,1,1,0,11
"94172",2000,10,1,9,9,9,2,1,2,9,0,9,880
"253901",2002,4,9,0,1,9,3,0,1,9,0,0,71
"1100254",2009,8,1,0,1,1,2,0,2,9,1,0,93
"191823",2001,8,1,1,9,9,3,1,2,9,0,9,107
"451239",2003,9,6,0,2,1,1,0,2,9,0,0,1
"607877",2005,3,9,1,9,9,3,0,1,9,0,0,57
"34240",2000,5,5,1,9,9,2,0,9,1,1,1,1
"1130040",2009,11,1,0,0,0,2,0,2,4,1,0,2
"598147",2004,13,1,0,1,2,2,0,2,9,1,1,3
"729423",2006,4,1,1,0,3,2,0,1,2,1,0,1
"279520",2002,6,1,0,9,9,2,0,2,2,0,0,10
"412974",2003,6,5,0,9,9,3,1,2,2,1,0,16
"401710.1",2003,6,1,0,9,9,3,0,1,9,0,0,1709
"29424",2000,5,2,0,9,0,9,9,9,9,0,0,3
"173196.6",2001,6,9,9,9,9,9,9,9,9,9,9,4972
"616210.1",2005,4,3,9,9,9,9,9,9,9,0,0,302
"530751",2004,6,3,0,9,9,9,0,2,9,0,0,144
"248298",2002,4,2,0,1,9,2,0,1,3,0,0,2
"964899",2008,6,1,0,2,2,2,0,1,3,0,0,19
"910530.2",2007,10,1,0,9,9,3,0,2,9,0,0,914
"755694",2006,6,1,0,2,4,2,0,3,3,0,9,1
"644521",2005,6,1,0,9,9,9,1,2,1,1,0,83
"429970",2003,7,9,9,9,9,9,9,2,9,9,1,71
"498523",2004,5,1,0,0,4,3,0,1,1,0,0,114
"708564",2005,11,3,0,0,1,1,0,2,1,0,0,4
"515047.1",2004,5,9,0,9,9,2,0,9,9,0,0,468
"783013",2006,8,1,0,1,0,1,0,2,2,1,0,4
"264090.2",2002,5,1,9,9,9,9,9,9,9,9,9,286
"179962",2001,7,1,9,9,2,3,0,2,2,0,0,1
"333519",2002,10,1,0,9,9,2,0,2,1,1,1,53
"68721.2",2000,7,9,9,9,9,9,9,2,9,9,9,2887
"376818",2003,4,9,1,9,9,9,9,9,9,9,9,96
"554921",2004,8,1,0,2,4,3,0,2,1,1,0,16
"748499",2006,5,5,0,9,9,2,9,9,9,0,0,49
"7113",2000,3,5,0,9,9,9,0,1,9,0,0,91
"558467",2004,8,1,9,0,1,2,0,2,4,0,0,1
"1134877",2009,11,3,0,9,9,1,0,2,9,0,0,27
"156038",2001,6,1,0,2,0,3,1,2,2,1,0,16
"906817",2007,9,6,0,2,4,3,0,2,2,0,0,1
"14370",2000,4,1,9,9,9,9,9,9,9,9,9,216
"26422",2000,5,1,1,1,0,2,0,1,4,0,0,7
"743888",2006,5,1,9,0,3,4,9,9,1,0,9,2
"1101046",2009,8,1,0,1,4,9,0,2,9,1,1,5
"895019",2007,8,3,0,9,9,9,9,2,1,0,9,19
"420531",2003,7,1,0,9,9,9,9,2,9,9,9,1620
"757199",2006,6,1,0,9,4,9,0,2,1,0,0,293
"401994",2003,6,1,0,9,9,9,0,2,9,0,0,153
"506552",2004,5,1,1,9,9,9,9,9,9,9,9,338
"961063",2008,6,1,0,0,1,3,0,2,1,0,0,29
"523172",2004,6,1,0,9,9,4,0,3,1,1,0,10
"8564",2000,4,1,0,0,2,3,0,1,9,0,0,11
"586483",2004,11,1,0,9,3,1,0,2,1,0,0,6
"95094",2000,10,3,0,9,1,4,1,2,1,1,0,1
"335507",2002,10,1,1,9,9,9,0,2,9,0,0,63
"383107",2003,5,1,1,0,1,2,9,3,1,0,0,1
"782147",2006,7,9,9,9,9,2,9,2,9,1,0,68
"735728",2006,4,9,0,9,1,1,0,1,9,0,0,10
"5696",2000,3,1,9,9,9,2,0,1,9,1,1,10
"976665",2008,6,5,0,9,9,2,9,9,2,1,0,1
"542835",2004,7,1,1,1,1,1,0,2,9,0,0,9
"938850.1",2008,4,1,0,9,4,2,0,1,1,0,0,218
"1014820",2008,10,1,0,1,3,3,0,2,4,1,0,3
"496552",2004,4,6,0,2,9,3,0,1,1,0,0,2
"331699",2002,10,1,0,1,3,3,0,2,9,0,0,5
"721924",2006,2,9,0,9,9,9,0,1,9,0,0,75
"566205",2004,9,1,0,2,0,3,0,2,9,0,0,19
"2651",2000,2,9,0,9,9,3,0,1,9,9,9,70
"134875.7",2001,4,9,9,9,9,9,9,9,9,9,9,7176
"137174",2001,5,1,0,1,4,3,0,1,3,0,0,32
"514849",2004,5,9,0,9,1,9,1,2,9,1,0,1
"794910",2006,9,1,0,2,1,2,0,2,3,0,0,57
"224341",2001,11,9,0,2,1,1,0,2,9,0,0,9
"601078",2004,13,9,1,2,2,3,0,2,9,0,0,1
"1044479",2009,4,1,0,9,9,4,0,1,9,0,0,333
"700493",2005,10,3,0,0,9,9,9,2,9,0,0,2
"345547",2002,11,3,0,9,9,2,0,2,9,1,9,4
"140721",2001,5,1,0,9,9,3,0,1,9,0,9,1117
"756242",2006,6,1,0,2,9,9,0,9,9,1,0,31
"140721.1",2001,5,1,0,9,9,3,0,1,9,0,9,1117
"644077",2005,6,1,0,9,9,2,0,2,1,0,0,117
"279692",2002,6,1,0,9,9,3,0,1,9,0,9,144
"10845",2000,4,1,0,2,9,3,1,2,3,0,0,2
"1064468",2009,5,5,0,9,9,3,9,9,9,9,9,66
"672108",2005,7,9,0,9,9,4,0,2,9,0,0,57
"361895",2003,3,2,0,9,9,2,0,1,9,1,1,12
"1073338",2009,6,1,0,9,9,1,9,9,9,0,0,128
"400381",2003,6,1,0,9,1,3,0,9,9,0,0,4
"739945",2006,5,1,0,2,9,1,9,3,3,0,0,1
"516274",2004,6,1,0,0,2,4,0,1,1,0,0,33
"577963",2004,10,1,0,9,9,2,0,2,4,0,0,70
"694411",2005,9,9,0,9,0,9,0,2,9,0,0,5
"551929",2004,7,9,0,9,9,9,9,2,9,9,9,843
"59514",2000,7,1,0,9,1,9,9,2,3,0,9,4
"556128.1",2004,8,1,0,9,9,3,1,2,1,0,0,212
"678245",2005,8,1,1,9,2,4,0,2,1,1,0,1
"507039",2004,5,1,9,9,9,2,0,1,1,0,9,1
"676308",2005,8,1,0,9,9,3,1,2,9,0,0,306
"582222",2004,10,5,0,9,1,1,9,2,4,0,0,1
"170874",2001,6,5,1,9,9,9,0,9,3,1,0,4
"1073577",2009,6,1,0,9,9,3,1,2,9,0,0,294
"132725",2001,4,5,0,9,9,9,9,9,9,9,9,80
"177133",2001,7,1,0,9,9,1,0,2,9,0,9,190
"523402.1",2004,6,1,0,9,9,9,9,9,9,9,9,2461
"497279",2004,4,9,0,9,4,3,9,9,9,9,0,9
"430002",2003,8,1,0,0,0,2,0,2,2,0,0,48
"523212",2004,6,1,0,9,9,4,1,2,9,0,0,72
"340263",2002,11,1,0,0,3,9,0,2,9,0,0,1
"260655",2002,5,1,0,9,9,9,9,9,2,9,9,63
"141671",2001,5,1,1,1,1,3,0,3,2,0,0,3
"48850",2000,6,2,9,9,9,1,0,9,9,0,9,80
"69688",2000,8,1,0,1,1,3,0,2,9,1,0,24
"419965",2003,7,1,0,9,4,2,0,2,2,0,0,56
